timestamp,slot,temperature,temp_change,temperature_anomaly,humidity,network_type,latency,latency_anomaly,motion,fan_state,bulb_state,led_state,system_state,combined_anomaly,cpu_usage_percent,ram_usage_mb
2026-03-03 03:10:00,midnight,23.82,0.17,0,81.19,4g,55.79,0,0,0,0,0,idle,0,14.47,706.48
2026-03-03 03:11:00,midnight,24.12,0.3,0,83.65,lora,135.76,0,0,0,0,0,idle,0,9.79,418.87
2026-03-03 03:12:00,midnight,24.04,-0.08,0,79.47,lora,115.81,0,0,0,0,0,idle,0,16.67,416.46
2026-03-03 03:13:00,midnight,23.97,-0.07,0,81.26,bluetooth,18.01,0,0,0,0,0,idle,0,11.24,701.49
2026-03-03 03:14:00,midnight,23.81,-0.16,0,83.86,bluetooth,25.07,0,0,0,0,0,idle,0,9.66,848.99
2026-03-03 03:15:00,midnight,24.09,0.28,0,81.55,bluetooth,23.82,0,0,0,0,0,idle,0,10.36,547.32
2026-03-03 03:16:00,midnight,24.12,0.03,0,84.08,lora,88.93,0,0,0,0,0,idle,0,9.68,603.18
2026-03-03 03:17:00,midnight,23.91,-0.21,0,84.17,wifi,31.23,0,0,0,0,0,idle,0,17.73,770.04
2026-03-03 03:18:00,midnight,23.86,-0.05,0,81.01,lora,141.99,0,0,0,0,0,idle,0,8.0,400.16
2026-03-03 03:19:00,midnight,23.79,-0.07,0,82.1,4g,46.73,0,1,0,1,0,active,0,41.97,1403.77
2026-03-03 03:20:00,midnight,23.91,0.12,0,81.33,lora,115.19,0,0,0,0,0,idle,0,14.96,827.88
2026-03-03 03:21:00,midnight,23.94,0.03,0,81.14,wifi,38.09,0,0,0,0,0,idle,0,15.37,697.24
2026-03-03 03:22:00,midnight,24.03,0.09,0,82.99,lora,126.35,0,0,0,0,0,idle,0,17.8,773.13
2026-03-03 03:23:00,midnight,23.96,-0.07,0,81.2,lora,130.85,0,0,0,0,0,idle,0,13.26,804.81
2026-03-03 03:24:00,midnight,24.2,0.24,0,79.6,lora,125.6,0,1,0,1,0,active,0,54.46,1551.49
2026-03-03 03:25:00,midnight,24.1,-0.1,0,83.73,4g,58.52,0,0,0,0,0,idle,0,17.93,612.1
2026-03-03 03:26:00,midnight,24.19,0.09,0,82.61,wifi,45.62,0,1,0,1,0,active,0,50.86,1720.94
2026-03-03 03:27:00,midnight,24.2,0.01,0,79.83,bluetooth,18.38,0,0,0,0,0,idle,0,8.16,489.12
2026-03-03 03:28:00,midnight,24.34,0.14,0,81.77,lora,122.98,0,0,0,0,0,idle,0,18.9,506.09
2026-03-03 03:29:00,midnight,24.44,0.1,0,81.17,bluetooth,20.07,0,0,0,0,1,idle,0,19.07,786.61
2026-03-03 03:30:00,midnight,24.33,-0.11,0,80.76,lora,106.0,0,0,0,0,0,idle,0,12.29,525.24
2026-03-03 03:31:00,midnight,24.47,0.14,0,77.92,4g,55.87,0,0,0,0,0,idle,0,17.48,420.14
2026-03-03 03:32:00,midnight,24.2,-0.27,0,81.08,lora,103.5,0,0,0,0,0,idle,0,11.68,755.59
2026-03-03 03:33:00,midnight,24.43,0.23,0,83.04,4g,63.46,0,0,0,0,0,idle,0,14.79,585.45
2026-03-03 03:34:00,midnight,24.39,-0.04,0,81.49,bluetooth,23.36,0,0,0,0,0,idle,0,18.05,497.56
2026-03-03 03:35:00,midnight,24.11,-0.28,0,83.02,lora,117.54,0,0,0,0,0,idle,0,11.07,690.4
2026-03-03 03:36:00,midnight,23.86,-0.25,0,78.74,lora,147.71,0,0,0,0,0,idle,0,11.09,607.81
2026-03-03 03:37:00,midnight,23.72,-0.14,0,79.03,bluetooth,17.4,0,0,0,0,0,idle,0,15.99,774.76
2026-03-03 03:38:00,midnight,23.91,0.19,0,80.6,bluetooth,21.37,0,0,0,0,0,idle,0,10.39,895.04
2026-03-03 03:39:00,midnight,24.18,0.27,0,80.65,lora,105.67,0,1,0,1,0,active,0,61.57,1736.8
2026-03-03 03:40:00,midnight,24.28,0.1,0,83.68,lora,125.41,0,0,0,0,0,idle,0,16.42,881.14
2026-03-03 03:41:00,midnight,24.36,0.08,0,82.02,wifi,38.19,0,0,0,0,0,idle,0,9.55,553.28
2026-03-03 03:42:00,midnight,24.22,-0.14,0,83.06,lora,131.74,0,0,0,0,0,idle,0,18.9,559.8
2026-03-03 03:43:00,midnight,24.24,0.02,0,78.49,lora,132.79,0,0,0,0,0,idle,0,13.22,749.99
2026-03-03 03:44:00,midnight,24.14,-0.1,0,82.01,4g,50.7,0,1,0,1,0,active,0,39.17,1565.96
2026-03-03 03:45:00,midnight,24.45,0.31,0,82.78,bluetooth,16.94,0,0,0,0,0,idle,0,8.52,421.5
2026-03-03 03:46:00,midnight,24.68,0.23,0,80.59,wifi,35.96,0,1,0,1,0,active,0,46.45,1527.89
2026-03-03 03:47:00,midnight,24.77,0.09,0,79.53,lora,116.48,0,0,0,0,0,idle,0,16.54,496.12
2026-03-03 03:48:00,midnight,25.01,0.24,0,77.46,wifi,36.77,0,0,0,0,0,idle,0,9.71,516.87
2026-03-03 03:49:00,midnight,25.2,0.19,0,81.0,lora,126.91,0,0,0,0,0,idle,0,11.22,517.93
2026-03-03 03:50:00,midnight,25.1,-0.1,0,77.48,bluetooth,20.98,0,0,0,0,0,idle,0,16.19,854.64
2026-03-03 03:51:00,midnight,24.76,-0.34,0,80.3,lora,108.98,0,0,0,0,0,idle,0,13.31,820.1
2026-03-03 03:52:00,midnight,24.53,-0.23,0,81.13,wifi,30.45,0,1,0,1,0,active,0,37.75,1047.45
2026-03-03 03:53:00,midnight,24.47,-0.06,0,82.28,4g,55.46,0,0,0,0,0,idle,0,11.14,652.38
2026-03-03 03:54:00,midnight,24.34,-0.13,0,81.13,4g,58.59,0,0,0,0,0,idle,0,12.01,552.26
2026-03-03 03:55:00,midnight,24.68,0.34,0,77.58,bluetooth,23.34,0,0,0,0,0,idle,0,13.47,594.56
2026-03-03 03:56:00,midnight,24.97,0.29,0,82.65,lora,109.9,0,0,0,0,0,idle,0,10.19,879.04
2026-03-03 03:57:00,midnight,25.13,0.16,0,79.2,4g,61.6,0,0,0,0,0,idle,0,16.11,582.33
2026-03-03 03:58:00,midnight,25.23,0.1,0,80.49,bluetooth,19.09,0,0,0,0,0,idle,0,19.8,802.1
2026-03-03 03:59:00,midnight,24.91,-0.32,0,81.25,lora,124.85,0,0,0,0,1,idle,0,18.47,789.41
2026-03-03 04:00:00,midnight,25.04,0.13,0,80.65,bluetooth,24.94,0,0,0,0,0,idle,0,13.31,522.45
2026-03-03 04:01:00,midnight,24.88,-0.16,0,79.61,4g,57.79,0,1,0,1,0,active,0,41.13,936.56
2026-03-03 04:02:00,midnight,24.71,-0.17,0,79.92,wifi,38.2,0,0,0,0,0,idle,0,10.8,569.83
2026-03-03 04:03:00,midnight,24.84,0.13,0,77.85,wifi,36.97,0,1,0,1,0,active,0,35.97,1233.73
2026-03-03 04:04:00,midnight,24.99,0.15,0,77.62,lora,117.16,0,0,0,0,0,idle,0,14.09,679.15
2026-03-03 04:05:00,midnight,25.25,0.26,0,78.29,wifi,37.58,0,0,0,0,0,idle,0,13.82,592.13
2026-03-03 04:06:00,midnight,25.33,0.08,0,80.75,lora,133.54,0,0,0,0,0,idle,0,18.48,601.6
2026-03-03 04:07:00,midnight,25.07,-0.26,0,78.22,wifi,29.01,0,1,0,1,0,active,0,59.31,1297.09
2026-03-03 04:08:00,midnight,25.14,0.07,0,78.27,wifi,28.82,0,0,0,0,0,idle,0,16.95,677.96
2026-03-03 04:09:00,midnight,25.35,0.21,0,77.59,lora,116.33,0,0,0,0,0,idle,0,14.67,547.72
2026-03-03 04:10:00,midnight,25.07,-0.28,0,78.97,4g,63.21,0,0,0,0,0,idle,0,19.26,816.51
2026-03-03 04:11:00,midnight,25.13,0.06,0,79.77,4g,57.43,0,0,0,0,0,idle,0,13.53,884.38
2026-03-03 04:12:00,midnight,25.05,-0.08,0,77.21,bluetooth,15.49,0,0,0,0,0,idle,0,18.53,763.11
2026-03-03 04:13:00,midnight,24.87,-0.18,0,77.36,4g,64.69,0,0,0,0,0,idle,0,9.47,710.73
2026-03-03 04:14:00,midnight,25.12,0.25,0,77.38,4g,58.31,0,0,0,0,0,idle,0,19.17,583.37
2026-03-03 04:15:00,midnight,25.4,0.28,0,78.41,bluetooth,20.59,0,1,0,1,0,active,0,48.51,1009.69
2026-03-03 04:16:00,midnight,25.64,0.24,0,80.27,bluetooth,17.8,0,0,0,0,0,idle,0,17.76,762.96
2026-03-03 04:17:00,midnight,25.66,0.02,0,77.22,lora,125.55,0,0,0,0,0,idle,0,16.3,898.12
2026-03-03 04:18:00,midnight,25.35,-0.31,0,77.79,lora,127.84,0,0,0,0,0,idle,0,17.04,555.02
2026-03-03 04:19:00,midnight,25.43,0.08,0,78.98,wifi,28.12,0,0,0,0,0,idle,0,18.03,811.84
2026-03-03 04:20:00,midnight,25.28,-0.15,0,81.46,lora,123.46,0,1,0,1,0,active,0,39.21,1352.16
2026-03-03 04:21:00,midnight,25.33,0.05,0,79.51,bluetooth,19.65,0,0,0,0,0,idle,0,16.43,426.77
2026-03-03 04:22:00,midnight,25.32,-0.01,0,76.62,4g,63.49,0,0,0,0,0,idle,0,17.08,468.21
2026-03-03 04:23:00,midnight,25.31,-0.01,0,80.45,lora,137.84,0,0,0,0,0,idle,0,18.4,633.1
2026-03-03 04:24:00,midnight,25.4,0.09,0,78.86,4g,56.33,0,0,0,0,0,idle,0,12.89,636.41
2026-03-03 04:25:00,midnight,25.2,-0.2,0,76.74,lora,136.32,0,0,0,0,0,idle,0,9.43,494.62
2026-03-03 04:26:00,midnight,25.23,0.03,0,81.77,bluetooth,17.83,0,1,0,1,0,active,0,44.62,954.75
2026-03-03 04:27:00,midnight,25.39,0.16,0,76.7,bluetooth,18.99,0,0,0,0,0,idle,0,11.78,787.59
2026-03-03 04:28:00,midnight,25.22,-0.17,0,78.84,lora,133.82,0,0,0,0,0,idle,0,13.71,751.71
2026-03-03 04:29:00,midnight,25.5,0.28,0,81.83,lora,119.76,0,0,0,0,1,idle,0,12.65,769.73
2026-03-03 04:30:00,midnight,25.42,-0.08,0,76.46,wifi,26.22,0,0,0,0,0,idle,0,19.86,555.43
2026-03-03 04:31:00,midnight,25.71,0.29,0,81.89,lora,103.05,0,1,0,1,0,active,0,48.82,991.56
2026-03-03 04:32:00,midnight,25.73,0.02,0,81.43,bluetooth,18.05,0,0,0,0,0,idle,0,8.6,487.12
2026-03-03 04:33:00,midnight,25.61,-0.12,0,81.0,bluetooth,18.51,0,1,0,1,0,active,0,58.51,947.08
2026-03-03 04:34:00,midnight,25.65,0.04,0,77.38,4g,60.53,0,0,0,0,0,idle,0,19.22,617.83
2026-03-03 04:35:00,midnight,25.41,-0.24,0,77.22,wifi,32.79,0,1,0,1,0,active,0,55.18,1799.53
2026-03-03 04:36:00,midnight,25.56,0.15,0,81.32,4g,56.18,0,0,0,0,0,idle,0,15.64,890.42
2026-03-03 04:37:00,midnight,25.64,0.08,0,79.49,4g,58.91,0,0,0,0,0,idle,0,10.36,891.64
2026-03-03 04:38:00,midnight,25.73,0.09,0,77.59,bluetooth,23.0,0,0,0,0,0,idle,0,17.79,857.9
2026-03-03 04:39:00,midnight,26.02,0.29,0,78.26,bluetooth,18.36,0,0,0,0,0,idle,0,18.18,495.01
2026-03-03 04:40:00,midnight,25.78,-0.24,0,77.22,bluetooth,22.24,0,0,0,0,0,idle,0,19.52,883.31
2026-03-03 04:41:00,midnight,25.66,-0.12,0,79.53,lora,103.78,0,1,0,1,0,active,0,30.08,1784.09
2026-03-03 04:42:00,midnight,25.54,-0.12,0,80.95,wifi,41.51,0,0,0,0,0,idle,0,12.71,537.05
2026-03-03 04:43:00,midnight,25.71,0.17,0,77.49,lora,82.96,0,0,0,0,0,idle,0,15.53,781.27
2026-03-03 04:44:00,midnight,25.53,-0.18,0,79.59,bluetooth,16.96,0,0,0,0,0,idle,0,10.1,819.69
2026-03-03 04:45:00,midnight,25.72,0.19,0,79.94,4g,67.81,0,1,0,1,0,active,0,54.03,1717.59
2026-03-03 04:46:00,midnight,25.8,0.08,0,81.4,bluetooth,24.59,0,1,0,1,0,active,0,38.06,1446.24
2026-03-03 04:47:00,midnight,25.65,-0.15,0,77.42,4g,60.93,0,0,0,0,0,idle,0,12.7,492.47
2026-03-03 04:48:00,midnight,25.53,-0.12,0,80.64,lora,139.08,0,0,0,0,0,idle,0,14.16,809.76
2026-03-03 04:49:00,midnight,25.39,-0.14,0,79.75,wifi,30.89,0,0,0,0,0,idle,0,19.51,820.06
2026-03-03 04:50:00,midnight,25.32,-0.07,0,81.5,4g,64.47,0,1,0,1,0,active,0,53.52,1470.33
2026-03-03 04:51:00,midnight,25.34,0.02,0,82.38,4g,62.03,0,0,0,0,0,idle,0,18.0,814.38
2026-03-03 04:52:00,midnight,25.54,0.2,0,76.82,wifi,37.54,0,0,0,0,0,idle,0,13.08,706.16
2026-03-03 04:53:00,midnight,25.91,0.37,0,75.87,lora,139.86,0,1,0,1,0,active,0,61.9,1558.03
2026-03-03 04:54:00,midnight,26.06,0.15,0,80.6,wifi,40.07,0,1,0,1,0,active,0,36.94,1717.98
2026-03-03 04:55:00,midnight,26.16,0.1,0,77.58,lora,122.37,0,0,0,0,0,idle,0,18.84,871.01
2026-03-03 04:56:00,midnight,26.4,0.24,0,80.78,bluetooth,21.11,0,1,0,1,0,active,0,45.46,981.76
2026-03-03 04:57:00,midnight,26.38,-0.02,0,76.15,bluetooth,20.1,0,0,0,0,0,idle,0,11.35,821.76
2026-03-03 04:58:00,midnight,26.25,-0.13,0,77.57,wifi,34.59,0,0,0,0,0,idle,0,13.14,642.98
2026-03-03 04:59:00,midnight,26.35,0.1,0,77.35,wifi,36.31,0,0,0,0,1,idle,0,17.32,650.68
2026-03-03 05:00:00,midnight,26.57,0.22,0,78.55,lora,148.63,0,0,0,0,0,idle,0,8.84,877.33
2026-03-03 05:01:00,midnight,26.54,-0.03,0,75.32,lora,102.63,0,0,0,0,0,idle,0,18.42,603.45
2026-03-03 05:02:00,midnight,26.64,0.1,0,77.42,4g,49.14,0,1,0,1,0,active,0,31.79,1630.16
2026-03-03 05:03:00,midnight,26.62,-0.02,0,75.06,4g,33.35,0,0,0,0,0,idle,0,14.51,709.94
2026-03-03 05:04:00,midnight,26.65,0.03,0,74.55,wifi,36.36,0,0,0,0,0,idle,0,17.92,549.7
2026-03-03 05:05:00,midnight,26.88,0.23,0,76.36,lora,129.67,0,0,0,0,0,idle,0,17.52,836.17
2026-03-03 05:06:00,midnight,26.7,-0.18,0,79.53,bluetooth,18.27,0,0,0,0,0,idle,0,14.35,787.68
2026-03-03 05:07:00,midnight,26.5,-0.2,0,79.82,wifi,32.25,0,0,0,0,0,idle,0,14.17,605.13
2026-03-03 05:08:00,midnight,26.72,0.22,0,76.4,wifi,32.65,0,0,0,0,0,idle,0,19.5,637.32
2026-03-03 05:09:00,midnight,26.94,0.22,0,77.99,4g,62.25,0,0,0,0,0,idle,0,19.14,439.19
2026-03-03 05:10:00,midnight,26.89,-0.05,0,79.09,wifi,30.78,0,1,0,1,0,active,0,38.25,1341.5
2026-03-03 05:11:00,midnight,27.0,0.11,0,74.29,lora,122.52,0,0,0,0,0,idle,0,16.33,791.12
2026-03-03 05:12:00,midnight,27.0,0.0,0,74.95,lora,109.78,0,0,0,0,0,idle,0,9.02,825.67
2026-03-03 05:13:00,midnight,27.25,0.25,0,78.99,lora,137.41,0,0,0,0,0,idle,0,9.02,646.26
2026-03-03 05:14:00,midnight,27.01,-0.24,0,77.01,wifi,45.45,0,1,0,1,0,active,0,30.28,1686.56
2026-03-03 05:15:00,midnight,27.17,0.16,0,78.1,wifi,28.17,0,0,0,0,0,idle,0,14.7,576.03
2026-03-03 05:16:00,midnight,26.98,-0.19,0,76.39,bluetooth,17.84,0,0,0,0,0,idle,0,19.05,859.87
2026-03-03 05:17:00,midnight,26.85,-0.13,0,78.35,wifi,21.11,0,0,0,0,0,idle,0,8.64,403.58
2026-03-03 05:18:00,midnight,26.64,-0.21,0,80.17,4g,72.96,0,0,0,0,0,idle,0,8.75,540.27
2026-03-03 05:19:00,midnight,26.47,-0.17,0,76.66,4g,58.56,0,1,0,1,0,active,0,40.27,1362.44
2026-03-03 05:20:00,midnight,26.39,-0.08,0,79.08,wifi,35.62,0,1,0,1,0,active,0,64.82,1433.7
2026-03-03 05:21:00,midnight,26.25,-0.14,0,80.55,bluetooth,16.27,0,0,0,0,0,idle,0,13.93,759.78
2026-03-03 05:22:00,midnight,26.65,0.4,0,77.98,lora,122.33,0,0,0,0,0,idle,0,16.85,835.37
2026-03-03 05:23:00,midnight,26.47,-0.18,0,79.28,4g,50.31,0,0,0,0,0,idle,0,10.07,839.86
2026-03-03 05:24:00,midnight,26.54,0.07,0,74.97,lora,155.82,0,0,0,0,0,idle,0,14.54,670.38
2026-03-03 05:25:00,midnight,26.78,0.24,0,76.81,lora,120.79,0,0,0,0,0,idle,0,17.23,434.34
2026-03-03 05:26:00,midnight,26.62,-0.16,0,75.92,4g,44.98,0,0,0,0,0,idle,0,17.91,522.43
2026-03-03 05:27:00,midnight,26.41,-0.21,0,80.02,4g,53.31,0,1,0,1,0,active,0,41.5,1687.5
2026-03-03 05:28:00,midnight,26.47,0.06,0,80.02,wifi,41.48,0,0,0,0,0,idle,0,12.05,662.1
2026-03-03 05:29:00,midnight,26.61,0.14,0,78.06,bluetooth,20.87,0,0,0,0,1,idle,0,8.72,592.16
2026-03-03 05:30:00,midnight,26.8,0.19,0,80.02,wifi,29.28,0,0,0,0,0,idle,0,11.61,722.45
2026-03-03 05:31:00,midnight,27.1,0.3,0,75.46,lora,80.18,0,0,0,0,0,idle,0,9.73,484.51
2026-03-03 05:32:00,midnight,27.03,-0.07,0,79.54,4g,71.45,0,0,0,0,0,idle,0,9.47,601.93
2026-03-03 05:33:00,midnight,26.82,-0.21,0,79.76,4g,46.96,0,0,0,0,0,idle,0,12.88,666.3
2026-03-03 05:34:00,midnight,26.63,-0.19,0,79.57,lora,122.04,0,0,0,0,0,idle,0,15.75,718.56
2026-03-03 05:35:00,midnight,26.8,0.17,0,75.12,bluetooth,24.9,0,0,0,0,0,idle,0,15.1,742.23
2026-03-03 05:36:00,midnight,26.75,-0.05,0,76.51,lora,149.28,0,0,0,0,0,idle,0,9.52,573.94
2026-03-03 05:37:00,midnight,27.05,0.3,0,79.69,lora,117.28,0,0,0,0,0,idle,0,10.92,540.87
2026-03-03 05:38:00,midnight,26.96,-0.09,0,74.35,bluetooth,16.64,0,0,0,0,0,idle,0,14.52,600.39
2026-03-03 05:39:00,midnight,27.26,0.3,0,79.22,wifi,35.12,0,0,0,0,0,idle,0,8.17,433.7
2026-03-03 05:40:00,midnight,27.13,-0.13,0,77.93,4g,66.65,0,0,0,0,0,idle,0,16.76,562.66
2026-03-03 05:41:00,midnight,27.32,0.19,0,73.77,bluetooth,20.51,0,0,0,0,0,idle,0,14.24,565.83
2026-03-03 05:42:00,midnight,27.61,0.29,0,75.88,bluetooth,23.7,0,1,0,1,0,active,0,36.02,1557.47
2026-03-03 05:43:00,midnight,27.48,-0.13,0,78.82,4g,59.1,0,1,0,1,0,active,0,39.92,963.74
2026-03-03 05:44:00,midnight,27.62,0.14,0,78.57,bluetooth,17.33,0,0,0,0,0,idle,0,19.65,880.67
2026-03-03 05:45:00,morning,27.5,-0.12,0,79.12,lora,118.31,0,1,0,1,0,active,0,50.81,1197.89
2026-03-03 05:46:00,morning,27.65,0.15,0,74.19,wifi,40.87,0,1,0,0,0,idle,0,9.97,485.53
2026-03-03 05:47:00,morning,27.9,0.25,0,74.02,4g,38.9,0,1,0,0,0,idle,0,17.53,810.28
2026-03-03 05:48:00,morning,28.05,0.15,0,77.88,lora,122.29,0,1,0,0,0,idle,0,19.47,738.8
2026-03-03 05:49:00,morning,27.85,-0.2,0,76.49,bluetooth,21.73,0,1,0,0,0,idle,0,12.11,838.98
2026-03-03 05:50:00,morning,27.6,-0.25,0,76.65,4g,58.76,0,1,0,0,0,idle,0,17.45,596.57
2026-03-03 05:51:00,morning,27.69,0.09,0,75.51,wifi,35.76,0,1,0,0,0,idle,0,18.68,586.84
2026-03-03 05:52:00,morning,27.5,-0.19,0,74.71,4g,49.43,0,1,0,0,0,idle,0,16.65,897.83
2026-03-03 05:53:00,morning,27.31,-0.19,0,75.18,lora,118.6,0,1,0,0,0,idle,0,16.8,681.09
2026-03-03 05:54:00,morning,27.35,0.04,0,78.79,bluetooth,18.3,0,1,0,0,0,idle,0,18.94,486.19
2026-03-03 05:55:00,morning,27.24,-0.11,0,79.21,4g,61.56,0,1,0,0,0,idle,0,17.17,661.71
2026-03-03 05:56:00,morning,27.11,-0.13,0,78.01,bluetooth,23.42,0,1,0,0,0,idle,0,10.78,859.02
2026-03-03 05:57:00,morning,27.0,-0.11,0,74.9,4g,53.19,0,1,0,0,0,idle,0,11.86,733.73
2026-03-03 05:58:00,morning,27.27,0.27,0,77.25,4g,43.62,0,1,0,0,0,idle,0,15.27,512.15
2026-03-03 05:59:00,morning,27.51,0.24,0,76.97,bluetooth,18.14,0,1,0,0,1,idle,0,10.9,732.92
2026-03-03 06:00:00,morning,27.39,-0.12,0,79.2,lora,118.48,0,1,0,0,0,idle,0,17.21,889.38
2026-03-03 06:01:00,morning,27.39,0.0,0,73.98,wifi,43.94,0,1,0,0,0,idle,0,14.91,477.01
2026-03-03 06:02:00,morning,27.48,0.09,0,77.73,wifi,32.48,0,1,0,0,0,idle,0,14.48,838.46
2026-03-03 06:03:00,morning,27.62,0.14,0,76.8,4g,53.04,0,0,0,0,0,idle,0,12.87,589.19
2026-03-03 06:04:00,morning,27.63,0.01,0,74.48,wifi,35.18,0,1,0,0,0,idle,0,11.18,696.02
2026-03-03 06:05:00,morning,27.45,-0.18,0,74.52,4g,60.67,0,1,0,0,0,idle,0,19.03,401.47
2026-03-03 06:06:00,morning,27.27,-0.18,0,76.1,lora,100.54,0,1,0,0,0,idle,0,12.39,726.15
2026-03-03 06:07:00,morning,27.13,-0.14,0,79.58,bluetooth,18.33,0,1,0,0,0,idle,0,19.0,872.63
2026-03-03 06:08:00,morning,27.57,0.44,0,74.09,4g,43.69,0,1,0,0,0,idle,0,11.58,702.73
2026-03-03 06:09:00,morning,27.72,0.15,0,77.04,4g,48.59,0,1,0,0,0,idle,0,18.88,718.09
2026-03-03 06:10:00,morning,28.05,0.33,0,72.92,4g,50.7,0,1,0,0,0,idle,0,14.97,792.68
2026-03-03 06:11:00,morning,28.31,0.26,0,75.77,wifi,34.02,0,1,0,0,0,idle,0,15.84,826.85
2026-03-03 06:12:00,morning,28.31,0.0,0,72.72,wifi,41.11,0,1,0,0,0,idle,0,17.86,886.11
2026-03-03 06:13:00,morning,28.03,-0.28,0,76.22,bluetooth,22.13,0,1,0,0,0,idle,0,15.06,616.37
2026-03-03 06:14:00,morning,27.92,-0.11,0,78.6,bluetooth,19.49,0,0,0,0,0,idle,0,10.75,620.32
2026-03-03 06:15:00,morning,27.94,0.02,0,78.31,wifi,39.47,0,0,0,0,0,idle,0,10.72,768.68
2026-03-03 06:16:00,morning,27.9,-0.04,0,76.36,wifi,34.83,0,0,0,0,0,idle,0,11.0,782.51
2026-03-03 06:17:00,morning,27.86,-0.04,0,75.45,lora,99.77,0,1,0,0,0,idle,0,11.95,859.08
2026-03-03 06:18:00,morning,27.88,0.02,0,75.57,lora,118.8,0,1,0,0,0,idle,0,17.82,514.13
2026-03-03 06:19:00,morning,27.89,0.01,0,78.22,4g,46.44,0,1,0,0,0,idle,0,17.37,799.92
2026-03-03 06:20:00,morning,27.7,-0.19,0,74.42,wifi,39.14,0,0,0,0,0,idle,0,13.36,628.67
2026-03-03 06:21:00,morning,27.96,0.26,0,77.63,lora,116.22,0,1,0,0,0,idle,0,12.13,541.09
2026-03-03 06:22:00,morning,28.02,0.06,0,73.39,4g,54.37,0,1,0,0,0,idle,0,9.24,857.23
2026-03-03 06:23:00,morning,28.39,0.37,0,76.5,4g,45.03,0,1,0,0,0,idle,0,8.36,670.51
2026-03-03 06:24:00,morning,28.33,-0.06,0,73.23,wifi,39.9,0,1,0,0,0,idle,0,11.8,713.86
2026-03-03 06:25:00,morning,28.34,0.01,0,77.26,wifi,33.84,0,0,0,0,0,idle,0,9.21,620.47
2026-03-03 06:26:00,morning,28.19,-0.15,0,74.02,4g,71.95,0,1,0,0,0,idle,0,18.08,852.19
2026-03-03 06:27:00,morning,28.06,-0.13,0,75.42,wifi,29.35,0,1,0,0,0,idle,0,16.34,422.7
2026-03-03 06:28:00,morning,28.42,0.36,0,76.78,lora,124.38,0,0,0,0,0,idle,0,14.73,646.91
2026-03-03 06:29:00,morning,28.63,0.21,0,75.65,bluetooth,16.61,0,1,0,0,1,idle,0,11.84,573.85
2026-03-03 06:30:00,morning,28.9,0.27,0,72.75,bluetooth,15.1,0,1,0,0,0,idle,0,11.06,826.81
2026-03-03 06:31:00,morning,29.1,0.2,0,72.78,bluetooth,24.98,0,1,0,0,0,idle,0,16.13,761.54
2026-03-03 06:32:00,morning,28.93,-0.17,0,71.98,4g,59.95,0,1,0,0,0,idle,0,10.39,429.46
2026-03-03 06:33:00,morning,28.89,-0.04,0,75.37,lora,110.29,0,1,0,0,0,idle,0,19.14,761.68
2026-03-03 06:34:00,morning,28.72,-0.17,0,72.17,lora,118.26,0,1,0,0,0,idle,0,8.23,654.59
2026-03-03 06:35:00,morning,28.49,-0.23,0,76.81,bluetooth,17.28,0,0,0,0,0,idle,0,13.19,460.31
2026-03-03 06:36:00,morning,28.58,0.09,0,74.29,wifi,34.36,0,1,0,0,0,idle,0,11.74,693.57
2026-03-03 06:37:00,morning,28.89,0.31,0,71.99,bluetooth,16.78,0,0,0,0,0,idle,0,19.23,760.24
2026-03-03 06:38:00,morning,29.05,0.16,0,73.19,lora,124.4,0,1,0,0,0,idle,0,17.02,719.21
2026-03-03 06:39:00,morning,29.24,0.19,0,74.5,bluetooth,19.98,0,1,0,0,0,idle,0,13.58,807.62
2026-03-03 06:40:00,morning,29.04,-0.2,0,73.68,4g,72.07,0,1,0,0,0,idle,0,15.31,500.1
2026-03-03 06:41:00,morning,28.93,-0.11,0,76.0,bluetooth,22.37,0,1,0,0,0,idle,0,16.83,502.33
2026-03-03 06:42:00,morning,28.98,0.05,0,75.64,bluetooth,22.58,0,1,0,0,0,idle,0,11.68,892.37
2026-03-03 06:43:00,morning,29.07,0.09,0,75.65,bluetooth,22.67,0,1,0,0,0,idle,0,13.17,843.11
2026-03-03 06:44:00,morning,29.11,0.04,0,75.62,4g,51.23,0,1,0,0,0,idle,0,9.5,797.49
2026-03-03 06:45:00,morning,29.39,0.28,0,74.81,bluetooth,18.82,0,1,0,0,0,idle,0,17.11,890.52
2026-03-03 06:46:00,morning,29.21,-0.18,0,72.41,4g,56.81,0,1,0,0,0,idle,0,19.12,819.11
2026-03-03 06:47:00,morning,29.39,0.18,0,71.21,bluetooth,22.8,0,1,0,0,0,idle,0,19.74,409.43
2026-03-03 06:48:00,morning,29.24,-0.15,0,76.3,4g,61.18,0,0,0,0,0,idle,0,8.64,517.07
2026-03-03 06:49:00,morning,29.0,-0.24,0,75.03,bluetooth,14.52,0,1,0,0,0,idle,0,17.03,495.67
2026-03-03 06:50:00,morning,29.17,0.17,0,75.75,bluetooth,14.1,0,1,0,0,0,idle,0,8.01,600.53
2026-03-03 06:51:00,morning,29.3,0.13,0,72.77,bluetooth,18.34,0,1,0,0,0,idle,0,18.73,749.73
2026-03-03 06:52:00,morning,29.47,0.17,0,70.9,4g,52.64,0,1,0,0,0,idle,0,14.14,873.16
